G_loss,F_loss,D_X_loss,D_Y_loss
0.26175376772880554,0.26076486706733704,0.2497362643480301,0.24994736909866333
0.2601945996284485,0.2576563358306885,0.25005197525024414,0.25002092123031616
0.2591175436973572,0.25671109557151794,0.25083935260772705,0.25045478343963623
0.2641833424568176,0.26110392808914185,0.2500101923942566,0.2499762773513794
0.25894737243652344,0.2479490488767624,0.25095948576927185,0.2501400113105774
0.26451268792152405,0.26919838786125183,0.2505677342414856,0.2502167820930481
0.266581654548645,0.26585280895233154,0.24975746870040894,0.2500227689743042
0.25662511587142944,0.2566013038158417,0.2498166859149933,0.24990087747573853
0.26090821623802185,0.26394832134246826,0.2500745952129364,0.2500373125076294
0.2683528959751129,0.254165917634964,0.25007155537605286,0.2500450313091278
0.2578127086162567,0.261316180229187,0.249905526638031,0.2499232143163681
0.2651737928390503,0.2564433813095093,0.2500383257865906,0.2500612735748291
0.26532599329948425,0.2590617835521698,0.2500189542770386,0.2500467598438263
0.2526431083679199,0.26681941747665405,0.25012722611427307,0.25012266635894775
0.2689070999622345,0.2572912871837616,0.24923548102378845,0.2500729262828827
0.25984856486320496,0.2679010331630707,0.2500348687171936,0.2500114142894745
0.25968700647354126,0.2519518733024597,0.25004249811172485,0.24999192357063293
0.2698134779930115,0.25528115034103394,0.24998082220554352,0.2500511407852173
0.25858861207962036,0.2613374888896942,0.24991628527641296,0.24995706975460052
0.2645518183708191,0.2647925615310669,0.24972963333129883,0.24997147917747498
0.2631639242172241,0.2667548954486847,0.24953702092170715,0.249985933303833
0.2572236657142639,0.26091906428337097,0.2503255009651184,0.2500409483909607
0.2556365430355072,0.25847312808036804,0.25019603967666626,0.25014543533325195
0.2603520452976227,0.25840163230895996,0.24994245171546936,0.24995157122612
0.25637227296829224,0.2554652988910675,0.2497963011264801,0.24990354478359222
0.26275429129600525,0.24991153180599213,0.25055569410324097,0.24995149672031403
0.26201099157333374,0.25766730308532715,0.2504825294017792,0.2500752806663513
0.25893163681030273,0.26077741384506226,0.2501375079154968,0.2500445544719696
0.26315838098526,0.25933170318603516,0.2500446140766144,0.25001806020736694
0.2607268989086151,0.26060760021209717,0.2499454915523529,0.24998775124549866
0.2625114619731903,0.2571735382080078,0.2500065565109253,0.2500024735927582
0.26214417815208435,0.2593930661678314,0.24999535083770752,0.24999137222766876
0.2569735050201416,0.25989627838134766,0.2500521242618561,0.24999511241912842
0.2596531808376312,0.2606547772884369,0.2498900592327118,0.24993178248405457
0.2614365816116333,0.25938811898231506,0.24991394579410553,0.24998827278614044
0.25877779722213745,0.25851643085479736,0.24986602365970612,0.2499079406261444
0.2568769156932831,0.26179561018943787,0.24998226761817932,0.2500012516975403
0.25968244671821594,0.25377944111824036,0.24992644786834717,0.2499752640724182
0.26161670684814453,0.2668355405330658,0.2500721514225006,0.25002920627593994
0.25679367780685425,0.2523249685764313,0.2500047981739044,0.25000518560409546
0.25070151686668396,0.255698561668396,0.2502293288707733,0.2500579357147217
0.25441208481788635,0.25601282715797424,0.2499852180480957,0.24997550249099731
0.25377464294433594,0.26454493403434753,0.24992313981056213,0.2499719262123108
0.2555294334888458,0.2591993808746338,0.2500748038291931,0.25002020597457886
0.249461829662323,0.2567010819911957,0.25007539987564087,0.25003188848495483
0.2578231692314148,0.254455029964447,0.24991771578788757,0.25002363324165344
0.25374510884284973,0.2557849586009979,0.2500051259994507,0.25001341104507446
0.2565896511077881,0.25624534487724304,0.2500396966934204,0.2500111162662506
0.25166943669319153,0.2559714615345001,0.2501145601272583,0.25000494718551636
0.26041096448898315,0.25562554597854614,0.2500627636909485,0.2500167191028595
0.2559646964073181,0.26343438029289246,0.2500455379486084,0.24999238550662994
0.2592286765575409,0.25449034571647644,0.2500658333301544,0.2500344216823578
0.25727584958076477,0.25985220074653625,0.24989992380142212,0.24995896220207214
0.2577282786369324,0.25873124599456787,0.2502618730068207,0.2500397562980652
0.2554938793182373,0.255327969789505,0.249965101480484,0.24998556077480316
0.2616419196128845,0.2587088644504547,0.2500723898410797,0.25003764033317566
0.2577938139438629,0.26175346970558167,0.24997088313102722,0.2499888837337494
0.25806930661201477,0.25792792439460754,0.25003740191459656,0.2500108480453491
0.26022008061408997,0.25674185156822205,0.24999161064624786,0.2500385642051697
0.2528575658798218,0.2603336274623871,0.25002941489219666,0.2500491440296173
0.2563231289386749,0.2557060420513153,0.2500370144844055,0.25002190470695496
0.2563107907772064,0.2533610463142395,0.24997785687446594,0.25000590085983276
